id,odoo_product_id,odoo_product_name,product_code,location_name,stock_qty,backlog_bucket,category_name,inventory_scope,refined_inventory_scope,refined_scope_source,refined_scope_status,not_found_classification,suggested_next_action
4116,4,Aceite de Maíz (es vegetal),,Partners/Vendors,-22288.0,not_found,Aceites,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4117,4,Aceite de Maíz (es vegetal),,Partners/Customers,9284.39,not_found,Aceites,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4118,4,Aceite de Maíz (es vegetal),,Virtual Locations/Inter-company transit,1601.0,not_found,Aceites,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4119,4,Aceite de Maíz (es vegetal),,Virtual Locations/Inventory adjustment,823.05,not_found,Aceites,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4120,4,Aceite de Maíz (es vegetal),,Virtual Locations/Production,9392.13,not_found,Aceites,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4121,4,Aceite de Maíz (es vegetal),,Virtual Locations/Scrap,34.0,not_found,Aceites,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4122,4,Aceite de Maíz (es vegetal),,Bodeg/Existencias,480.0,not_found,Aceites,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4123,4,Aceite de Maíz (es vegetal),,Bodeg/Panadería y pastelería,369.82,not_found,Aceites,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4124,4,Aceite de Maíz (es vegetal),,Virtual Locations/Inventory adjustment,-35.6,not_found,Aceites,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4125,4,Aceite de Maíz (es vegetal),,Virtual Locations/Production,0.88,not_found,Aceites,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4126,4,Aceite de Maíz (es vegetal),,Virtual Locations/Inventory adjustment,-9.09,not_found,Aceites,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4127,4,Aceite de Maíz (es vegetal),,Virtual Locations/Production,0.09,not_found,Aceites,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4128,4,Aceite de Maíz (es vegetal),,Virtual Locations/Inventory adjustment,-11.02,not_found,Aceites,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4129,4,Aceite de Maíz (es vegetal),,Virtual Locations/Production,16.25,not_found,Aceites,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4130,4,Aceite de Maíz (es vegetal),,Virtual Locations/Inventory adjustment,-19.6,not_found,Aceites,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4131,4,Aceite de Maíz (es vegetal),,Virtual Locations/Inventory adjustment,153.67,not_found,Aceites,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4132,4,Aceite de Maíz (es vegetal),,Virtual Locations/Production,13.11,not_found,Aceites,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4133,4,Aceite de Maíz (es vegetal),,FONDA/Existencias/Cocina,0.0,not_found,Aceites,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4134,4,Aceite de Maíz (es vegetal),,FONDA/Existencias/Cocina,17.61,not_found,Aceites,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4135,4,Aceite de Maíz (es vegetal),,FAMAQ/Existencias/Cocina,18.61,not_found,Aceites,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4136,4,Aceite de Maíz (es vegetal),,FONDA/Existencias/Almacén,20.0,not_found,Aceites,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4137,4,Aceite de Maíz (es vegetal),,FONDA/Existencias/Almacén,15.86,not_found,Aceites,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4138,4,Aceite de Maíz (es vegetal),,Virtual Locations/Inventory adjustment,-17.52,not_found,Aceites,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4139,4,Aceite de Maíz (es vegetal),,FACY/Existencias/Cocina,17.25,not_found,Aceites,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4140,5,Aceite de Oliva galón de 5lt,,Partners/Vendors,-4912.0,not_found,Aceites,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4141,5,Aceite de Oliva galón de 5lt,,Partners/Customers,3174.05,not_found,Aceites,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4142,5,Aceite de Oliva galón de 5lt,,Virtual Locations/Inter-company transit,710.0,not_found,Aceites,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4143,5,Aceite de Oliva galón de 5lt,,Virtual Locations/Inventory adjustment,212.82,not_found,Aceites,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4144,5,Aceite de Oliva galón de 5lt,,Virtual Locations/Production,524.33,not_found,Aceites,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4145,5,Aceite de Oliva galón de 5lt,,Virtual Locations/Scrap,57.5,not_found,Aceites,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4146,5,Aceite de Oliva galón de 5lt,,Bodeg/Existencias,120.0,not_found,Aceites,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4147,5,Aceite de Oliva galón de 5lt,,Bodeg/Panadería y pastelería,28.95,not_found,Aceites,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4148,5,Aceite de Oliva galón de 5lt,,Bodeg/PASTELERIA Y REPOSTERIA,38.9,not_found,Aceites,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4149,5,Aceite de Oliva galón de 5lt,,Virtual Locations/Inventory adjustment,-0.35,not_found,Aceites,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4150,5,Aceite de Oliva galón de 5lt,,Virtual Locations/Inventory adjustment,12.21,not_found,Aceites,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4151,5,Aceite de Oliva galón de 5lt,,Virtual Locations/Inventory adjustment,12.46,not_found,Aceites,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4152,5,Aceite de Oliva galón de 5lt,,Virtual Locations/Inventory adjustment,-12.35,not_found,Aceites,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4153,5,Aceite de Oliva galón de 5lt,,Virtual Locations/Inventory adjustment,0.71,not_found,Aceites,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4154,5,Aceite de Oliva galón de 5lt,,FONDA/Existencias/Cocina,2.59,not_found,Aceites,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4155,5,Aceite de Oliva galón de 5lt,,FAMAQ/Existencias/Cocina,7.26,not_found,Aceites,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4156,5,Aceite de Oliva galón de 5lt,,FONDA/Existencias/Almacén,1.0,not_found,Aceites,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4157,5,Aceite de Oliva galón de 5lt,,FONDA/Existencias/Almacén,5.0,not_found,Aceites,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4158,5,Aceite de Oliva galón de 5lt,,FONDA/Existencias/Almacén,5.0,not_found,Aceites,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4159,5,Aceite de Oliva galón de 5lt,,FAMAQ/Existencias/Almacén,5.0,not_found,Aceites,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4160,5,Aceite de Oliva galón de 5lt,,Virtual Locations/Inventory adjustment,-5.06,not_found,Aceites,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4161,5,Aceite de Oliva galón de 5lt,,FACY/Existencias/Cocina,4.84,not_found,Aceites,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4162,5,Aceite de Oliva galón de 5lt,,FACY/Existencias/Parrilla,0.2,not_found,Aceites,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4163,6,Aceite de Oliva grande .946 lt,,Partners/Vendors,-323.0,not_found,Aceites,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4164,6,Aceite de Oliva grande .946 lt,,Partners/Customers,224.19,not_found,Aceites,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4165,6,Aceite de Oliva grande .946 lt,,Virtual Locations/Inter-company transit,42.95,not_found,Aceites,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4166,6,Aceite de Oliva grande .946 lt,,Virtual Locations/Inventory adjustment,-15.14,not_found,Aceites,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4167,6,Aceite de Oliva grande .946 lt,,Virtual Locations/Scrap,3.0,not_found,Aceites,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4168,6,Aceite de Oliva grande .946 lt,,Bodeg/Existencias,46.0,not_found,Aceites,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4169,6,Aceite de Oliva grande .946 lt,,Virtual Locations/Inventory adjustment,9.0,not_found,Aceites,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4170,6,Aceite de Oliva grande .946 lt,,Virtual Locations/Inventory adjustment,7.03,not_found,Aceites,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4171,6,Aceite de Oliva grande .946 lt,,Virtual Locations/Inventory adjustment,-4.0,not_found,Aceites,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4172,6,Aceite de Oliva grande .946 lt,,Virtual Locations/Inventory adjustment,1.0,not_found,Aceites,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4173,6,Aceite de Oliva grande .946 lt,,FONDA/Existencias/Cocina,1.19,not_found,Aceites,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4174,6,Aceite de Oliva grande .946 lt,,FAMAQ/Existencias/Parrilla,4.0,not_found,Aceites,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4175,6,Aceite de Oliva grande .946 lt,,FONDA/Existencias/Almacén,3.78,not_found,Aceites,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4176,10,Aceituna Verde Sin Hueso,,Partners/Vendors,-25.0,not_found,Enlatados y Conservas,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4177,10,Aceituna Verde Sin Hueso,,Partners/Customers,6.34,not_found,Enlatados y Conservas,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4178,10,Aceituna Verde Sin Hueso,,Virtual Locations/Inter-company transit,1.0,not_found,Enlatados y Conservas,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4179,10,Aceituna Verde Sin Hueso,,Virtual Locations/Inventory adjustment,-1.0,not_found,Enlatados y Conservas,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4180,10,Aceituna Verde Sin Hueso,,Virtual Locations/Production,5.4,not_found,Enlatados y Conservas,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4181,10,Aceituna Verde Sin Hueso,,Virtual Locations/Scrap,5.0,not_found,Enlatados y Conservas,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4182,10,Aceituna Verde Sin Hueso,,Bodeg/Existencias,7.6,not_found,Enlatados y Conservas,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4183,10,Aceituna Verde Sin Hueso,,Virtual Locations/Inventory adjustment,-1.0,not_found,Enlatados y Conservas,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4184,10,Aceituna Verde Sin Hueso,,Virtual Locations/Inventory adjustment,-0.68,not_found,Enlatados y Conservas,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4185,10,Aceituna Verde Sin Hueso,,Virtual Locations/Inventory adjustment,-0.63,not_found,Enlatados y Conservas,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4186,10,Aceituna Verde Sin Hueso,,FONDA/Existencias/Bar,0.36,not_found,Enlatados y Conservas,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4187,10,Aceituna Verde Sin Hueso,,FAMAQ/Existencias/Bar,0.63,not_found,Enlatados y Conservas,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4188,10,Aceituna Verde Sin Hueso,,FONDA/Existencias/Almacén,1.0,not_found,Enlatados y Conservas,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4189,16,Papel Aluminio,,Partners/Vendors,-1033.0,not_found,Material de Empaque,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4190,16,Papel Aluminio,,Partners/Customers,731.0,not_found,Material de Empaque,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4191,16,Papel Aluminio,,Virtual Locations/Inter-company transit,181.0,not_found,Material de Empaque,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4192,16,Papel Aluminio,,Virtual Locations/Inventory adjustment,44.0,not_found,Material de Empaque,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4193,16,Papel Aluminio,,Virtual Locations/Production,33.0,not_found,Material de Empaque,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4194,16,Papel Aluminio,,Virtual Locations/Scrap,7.0,not_found,Material de Empaque,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4195,16,Papel Aluminio,,Bodeg/Existencias,30.0,not_found,Material de Empaque,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4196,16,Papel Aluminio,,Virtual Locations/Inventory adjustment,2.0,not_found,Material de Empaque,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4197,16,Papel Aluminio,,Virtual Locations/Inventory adjustment,2.0,not_found,Material de Empaque,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4198,18,Arroz,,Partners/Vendors,-355.0,not_found,"Semillas, Especias y Condimentos",shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4199,18,Arroz,,Partners/Customers,287.46,not_found,"Semillas, Especias y Condimentos",shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4200,18,Arroz,,Virtual Locations/Inter-company transit,24.0,not_found,"Semillas, Especias y Condimentos",shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4201,18,Arroz,,Virtual Locations/Inventory adjustment,-12.63,not_found,"Semillas, Especias y Condimentos",shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4202,18,Arroz,,Virtual Locations/Production,6.07,not_found,"Semillas, Especias y Condimentos",shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4203,18,Arroz,,Virtual Locations/Scrap,17.1,not_found,"Semillas, Especias y Condimentos",shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4204,18,Arroz,,Bodeg/Existencias,9.0,not_found,"Semillas, Especias y Condimentos",shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4205,18,Arroz,,Virtual Locations/Inventory adjustment,17.0,not_found,"Semillas, Especias y Condimentos",shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4206,18,Arroz,,TACOS/Existencias/Almacen,3.0,not_found,"Semillas, Especias y Condimentos",shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4207,20,Azúcar Glass,,Partners/Vendors,-150.0,not_found,Endulcorantes y azucares,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4208,20,Azúcar Glass,,Virtual Locations/Inventory adjustment,-62.42,not_found,Endulcorantes y azucares,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4209,20,Azúcar Glass,,Virtual Locations/Production,31.53,not_found,Endulcorantes y azucares,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4210,20,Azúcar Glass,,Virtual Locations/Scrap,103.39,not_found,Endulcorantes y azucares,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4211,20,Azúcar Glass,,Bodeg/Panadería y pastelería,77.5,not_found,Endulcorantes y azucares,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4212,22,Azúcar Refinada,,Partners/Vendors,-34213.0,not_found,Endulcorantes y azucares,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4213,22,Azúcar Refinada,,Partners/Customers,14349.31,not_found,Endulcorantes y azucares,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4214,22,Azúcar Refinada,,Virtual Locations/Inter-company transit,4378.0,not_found,Endulcorantes y azucares,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4215,22,Azúcar Refinada,,Virtual Locations/Inventory adjustment,2041.11,not_found,Endulcorantes y azucares,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4216,22,Azúcar Refinada,,Virtual Locations/Production,11798.83,not_found,Endulcorantes y azucares,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4217,22,Azúcar Refinada,,Virtual Locations/Scrap,23.2,not_found,Endulcorantes y azucares,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4218,22,Azúcar Refinada,,Bodeg/Existencias,337.0,not_found,Endulcorantes y azucares,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4219,22,Azúcar Refinada,,Bodeg/Panadería y pastelería,205.95,not_found,Endulcorantes y azucares,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4220,22,Azúcar Refinada,,Bodeg/PASTELERIA Y REPOSTERIA,17.62,not_found,Endulcorantes y azucares,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4221,22,Azúcar Refinada,,Virtual Locations/Inventory adjustment,118.45,not_found,Endulcorantes y azucares,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4222,22,Azúcar Refinada,,Virtual Locations/Production,170.31,not_found,Endulcorantes y azucares,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4223,22,Azúcar Refinada,,Virtual Locations/Inventory adjustment,85.68,not_found,Endulcorantes y azucares,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4224,22,Azúcar Refinada,,Virtual Locations/Production,21.04,not_found,Endulcorantes y azucares,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4225,22,Azúcar Refinada,,Virtual Locations/Inventory adjustment,-4.92,not_found,Endulcorantes y azucares,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4226,22,Azúcar Refinada,,Virtual Locations/Production,318.84,not_found,Endulcorantes y azucares,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4227,22,Azúcar Refinada,,Virtual Locations/Inventory adjustment,-17.17,not_found,Endulcorantes y azucares,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4228,22,Azúcar Refinada,,FAMAQ/Existencias,2.0,not_found,Endulcorantes y azucares,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4229,22,Azúcar Refinada,,Virtual Locations/Inventory adjustment,18.29,not_found,Endulcorantes y azucares,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4230,22,Azúcar Refinada,,Virtual Locations/Production,0.7,not_found,Endulcorantes y azucares,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4231,22,Azúcar Refinada,,Virtual Locations/Scrap,0.02,not_found,Endulcorantes y azucares,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4232,22,Azúcar Refinada,,FONDA/Existencias/Bar,3.8,not_found,Endulcorantes y azucares,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4233,22,Azúcar Refinada,,FONDA/Existencias/Cocina,2.98,not_found,Endulcorantes y azucares,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4234,22,Azúcar Refinada,,FAMAQ/Existencias/Bar,14.0,not_found,Endulcorantes y azucares,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4235,22,Azúcar Refinada,,FAMAQ/Existencias/Cocina,7.62,not_found,Endulcorantes y azucares,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4236,22,Azúcar Refinada,,TACOS/Existencias/Bar,0.22,not_found,Endulcorantes y azucares,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4237,22,Azúcar Refinada,,FONDA/Existencias/Almacén,30.0,not_found,Endulcorantes y azucares,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4238,22,Azúcar Refinada,,FONDA/Existencias/Almacén,1.0,not_found,Endulcorantes y azucares,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4239,22,Azúcar Refinada,,FONDA/Existencias/Almacén,29.0,not_found,Endulcorantes y azucares,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4240,22,Azúcar Refinada,,Virtual Locations/Inventory adjustment,-5.97,not_found,Endulcorantes y azucares,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4241,22,Azúcar Refinada,,FACY/Existencias/Bar,5.97,not_found,Endulcorantes y azucares,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4242,28,Bolsa en Rollo 20x30 cm,,Partners/Vendors,-1012.88,not_found,Material de Empaque,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4243,28,Bolsa en Rollo 20x30 cm,,Partners/Customers,751.64,not_found,Material de Empaque,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4244,28,Bolsa en Rollo 20x30 cm,,Virtual Locations/Inter-company transit,141.0,not_found,Material de Empaque,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4245,28,Bolsa en Rollo 20x30 cm,,Virtual Locations/Inventory adjustment,30.36,not_found,Material de Empaque,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4246,28,Bolsa en Rollo 20x30 cm,,Virtual Locations/Scrap,32.5,not_found,Material de Empaque,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4247,28,Bolsa en Rollo 20x30 cm,,Bodeg/Existencias,7.0,not_found,Material de Empaque,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4248,28,Bolsa en Rollo 20x30 cm,,Virtual Locations/Inventory adjustment,-4.39,not_found,Material de Empaque,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4249,28,Bolsa en Rollo 20x30 cm,,Virtual Locations/Inventory adjustment,6.0,not_found,Material de Empaque,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
4250,28,Bolsa en Rollo 20x30 cm,,Virtual Locations/Inventory adjustment,2.0,not_found,Material de Empaque,shared_or_open,shared_cross_company,heuristic_category,pending_review,dictionary_candidate_shared,review_for_dictionary_mapping
